Time,Price,Volume,Value,Reason,Condition Code,Trade No,DS
"17:02:40","1286","36,164","465,069","BID","","3573360","JSE",
"17:02:40","1286","20,192","259,669","BID","","3573350","JSE",
"17:02:40","1286","15,219","195,716","BID","","3573340","JSE",
"17:02:40","1286","48,145","619,145","BID","","3573330","JSE",
"17:00:40","1286","0","0","-","UT","3531174","JSE",
"17:00:40","1286","2,029,459","26,098,843","MATCH","","3531170","JSE",
"16:49:55","1286","142","1,826","ASK","","3462720","JSE",
"16:49:50","1286","610","7,845","ASK","","3461410","JSE",
"16:49:50","1285","754","9,689","ASK","","3461340","JSE",
"16:49:30","1286","45","579","ASK","","3455360","JSE",
"16:49:16","1286","206","2,649","ASK","","3451640","JSE",
"16:49:13","1286","250","3,215","ASK","","3450540","JSE",
"16:49:12","1287","334","4,299","ASK","","3450360","JSE",
"16:49:12","1287","7,170","92,278","ASK","","3450350","JSE",
"16:49:12","1287","215","2,767","ASK","","3450340","JSE",
"16:49:12","1287","8,679","111,699","ASK","","3450100","JSE",
"16:49:08","1287","3,057","39,344","ASK","","3448680","JSE",
"16:49:08","1287","148","1,905","BID","","3448670","JSE",
"16:49:08","1287","1,965","25,290","BID","","3448660","JSE",
"16:49:02","1287","2,937","37,799","ASK","","3447260","JSE",
"16:48:36","1288","5,425","69,874","BID","","3438200","JSE",
"16:48:34","1286","255","3,279","BID","","3437630","JSE",
"16:48:12","1285","445","5,718","ASK","","3431440","JSE",
"16:48:11","1285","94","1,208","ASK","","3431310","JSE",
"16:48:11","1285","199","2,557","ASK","","3431300","JSE",
"16:48:11","1286","336","4,321","BID","","3431180","JSE",
"16:48:11","1285","2,014","25,880","ASK","","3431170","JSE",
"16:48:10","1286","1","13","BID","","3430990","JSE",
"16:48:10","1286","349","4,488","ASK","","3430980","JSE",
"16:48:10","1286","8,403","108,063","ASK","","3430970","JSE",
"16:48:06","1286","224","2,881","ASK","","3430260","JSE",
"16:48:06","1289","11,006","141,867","BID","","3430150","JSE",
"16:47:49","1286","46","592","ASK","","3425160","JSE",
"16:47:06","1286","3,000","38,580","ASK","","3414700","JSE",
"16:47:06","1286","3,400","43,724","ASK","","3414690","JSE",
"16:46:54","1288","2,764","35,600","BID","","3411080","JSE",
"16:46:54","1288","7,403","95,351","BID","","3411070","JSE",
"16:46:51","1286","492","6,327","BID","","3409540","JSE",
"16:46:50","1286","508","6,533","BID","","3409460","JSE",
"16:46:44","1285","1","13","ASK","","3408420","JSE",
"16:46:12","1285","458","5,885","ASK","","3402050","JSE",
"16:45:14","1287","3,832","49,318","BID","","3389480","JSE",
"16:45:14","1287","2,102","27,053","BID","","3389470","JSE",
"16:45:14","1287","5,230","67,310","BID","","3389460","JSE",
"16:41:53","1287","3,625","46,654","BID","","3346670","JSE",
"16:41:53","1287","141","1,815","BID","","3346660","JSE",
"16:41:53","1287","5,257","67,658","BID","","3346650","JSE",
"16:41:53","1287","3,600","46,332","BID","","3346640","JSE",
"16:41:53","1287","2,352","30,270","BID","","3346630","JSE",
"16:41:53","1287","1,051","13,526","BID","","3346620","JSE",
"16:41:53","1287","2,289","29,459","BID","","3346610","JSE",
"16:41:40","1287","171","2,201","BID","","3343470","JSE",
"16:41:40","1286","10,249","131,802","BID","","3343440","JSE",
"16:41:40","1286","4,581","58,912","BID","","3343400","JSE",
"16:41:40","1286","594","7,639","BID","","3343390","JSE",
"16:41:40","1286","26,216","337,138","BID","","3343380","JSE",
"16:41:40","1286","8,831","113,567","BID","","3343370","JSE",
"16:41:12","1285","457","5,872","BID","","3336190","JSE",
"16:41:09","1285","1,372","17,630","ASK","","3334250","JSE",
"16:41:09","1285","1,865","23,965","ASK","","3334240","JSE",
"16:41:09","1285","967","12,426","ASK","","3334230","JSE",
"16:40:06","1286","2,621","33,706","ASK","","3315150","JSE",
"16:39:03","1287","1,888","24,299","BID","","3297280","JSE",
"16:39:03","1287","2,131","27,426","BID","","3297270","JSE",
"16:39:03","1287","4,873","62,716","BID","","3297260","JSE",
"16:39:03","1287","3,400","43,758","BID","","3297250","JSE",
"16:38:40","1286","384","4,938","ASK","","3292570","JSE",
"16:38:15","1286","96","1,235","ASK","","3285610","JSE",
"16:38:14","1286","214","2,752","ASK","","3285500","JSE",
"16:38:09","1286","620","7,973","ASK","","3283950","JSE",
"16:38:08","1286","110","1,415","ASK","","3283190","JSE",
"16:38:08","1286","1,233","15,856","ASK","","3283180","JSE",
"16:38:06","1286","1,276","16,409","ASK","","3282920","JSE",
"16:38:06","1286","2","26","ASK","","3282910","JSE",
"16:38:05","1286","5","64","ASK","","3282550","JSE",
"16:38:03","1286","13","167","ASK","","3282290","JSE",
"16:38:02","1286","45","579","ASK","","3282100","JSE",
"16:37:49","1286","88","1,132","ASK","","3279320","JSE",
"16:37:47","1286","264","3,395","ASK","","3279010","JSE",
"16:37:47","1286","2","26","ASK","","3279000","JSE",
"16:37:00","1286","10","129","ASK","","3267610","JSE",
"16:36:58","1286","31","399","ASK","","3266730","JSE",
"16:36:57","1286","49","630","ASK","","3266220","JSE",
"16:36:56","1286","154","1,980","ASK","","3265970","JSE",
"16:36:13","1286","151","1,942","BID","","3255920","JSE",
"16:36:13","1286","1,700","21,862","BID","","3255910","JSE",
"16:36:13","1286","2,049","26,350","BID","","3255900","JSE",
"16:34:25","1286","2,700","34,722","BID","","3221250","JSE",
"16:32:29","1285","1,359","17,463","ASK","","3187660","JSE",
"16:32:28","1285","1,296","16,654","ASK","","3186850","JSE",
"16:32:28","1285","1,196","15,369","ASK","","3186840","JSE",
"16:32:28","1285","1,297","16,666","ASK","","3186810","JSE",
"16:31:13","1284","962","12,352","ASK","","3157690","JSE",
"16:31:10","1285","972","12,490","BID","","3156890","JSE",
"16:31:10","1285","364","4,677","BID","","3156880","JSE",
"16:31:10","1285","8,112","104,239","BID","","3156790","JSE",
"16:31:10","1285","1,049","13,480","BID","","3156780","JSE",
"16:31:10","1285","3,936","50,578","BID","","3156760","JSE",
"16:31:10","1285","2,800","35,980","BID","","3156750","JSE",
"16:31:10","1285","2,700","34,695","BID","","3156740","JSE",
"16:31:09","1284","8,025","103,041","ASK","","3156600","JSE",
"16:31:09","1284","2,213","28,415","ASK","","3156590","JSE",
"16:31:09","1284","2,229","28,620","ASK","","3156580","JSE",
"16:31:09","1284","3,000","38,520","ASK","","3156570","JSE",
"16:31:09","1284","4,920","63,173","ASK","","3156560","JSE",
"16:31:09","1284","799","10,259","ASK","","3156550","JSE",
"16:31:09","1285","438","5,628","ASK","","3156500","JSE",
"16:31:09","1285","186","2,390","ASK","","3156460","JSE",
"16:31:09","1285","399","5,127","ASK","","3156450","JSE",
"16:31:09","1285","1,427","18,337","ASK","","3156440","JSE",
"16:30:13","1286","5,821","74,858","BID","","3130700","JSE",
"16:30:13","1286","1,602","20,602","BID","","3130690","JSE",
"16:28:58","1286","984","12,654","ASK","","3114820","JSE",
"16:28:58","1286","1,252","16,101","ASK","","3114810","JSE",
"16:27:27","1287","1,632","21,004","BID","","3100690","JSE",
"16:27:20","1286","126","1,620","ASK","","3099090","JSE",
"16:27:20","1286","1,766","22,711","ASK","","3099080","JSE",
"16:26:54","1286","25","322","ASK","","3094680","JSE",
"16:26:11","1286.5","1,048","13,483","-","XT","3090030","JSE",
"16:25:58","1286","24","309","ASK","","3087530","JSE",
"16:25:56","1287","9,905","127,477","ASK","","3087220","JSE",
"16:25:56","1287","2,679","34,479","ASK","","3087210","JSE",
"16:25:56","1287","1,716","22,085","ASK","","3087200","JSE",
"16:25:12","1288","2,213","28,503","ASK","","3079260","JSE",
"16:25:12","1288","2,020","26,018","ASK","","3079250","JSE",
"16:25:12","1288","2,471","31,826","ASK","","3079240","JSE",
"16:24:36","1289","2,213","28,526","BID","","3069050","JSE",
"16:24:33","1288","1,808","23,287","ASK","","3068210","JSE",
"16:24:33","1288","6,727","86,644","BID","","3068160","JSE",
"16:24:33","1288","2,624","33,797","BID","","3068150","JSE",
"16:23:57","1288","1","13","BID","","3057830","JSE",
"16:23:57","1288","2","26","BID","","3057820","JSE",
"16:23:57","1288","3","39","BID","","3057800","JSE",
"16:23:57","1288","7","90","BID","","3057790","JSE",
"16:23:57","1288","14","180","BID","","3057780","JSE",
"16:23:57","1288","28","361","BID","","3057770","JSE",
"16:23:57","1288","58","747","BID","","3057760","JSE",
"16:23:57","1288","117","1,507","BID","","3057750","JSE",
"16:23:57","1288","240","3,091","BID","","3057740","JSE",
"16:23:57","1288","489","6,298","BID","","3057730","JSE",
"16:23:57","1288","998","12,854","BID","","3057720","JSE",
"16:23:18","1287","1,309","16,847","ASK","","3046950","JSE",
"16:23:17","1287","2,563","32,986","ASK","","3046740","JSE",
"16:23:17","1288","36","464","BID","","3046730","JSE",
"16:23:17","1287","111","1,429","ASK","","3046710","JSE",
"16:23:16","1287","186","2,394","BID","","3046670","JSE",
"16:23:16","1287","749","9,640","BID","","3046660","JSE",
"16:21:23","1287","1","13","BID","","3024860","JSE",
"16:21:23","1287","2","26","BID","","3024840","JSE",
"16:21:23","1287","3","39","BID","","3024830","JSE",
"16:21:23","1287","7","90","BID","","3024820","JSE",
"16:21:23","1287","14","180","BID","","3024810","JSE",
"16:21:23","1287","29","373","BID","","3024800","JSE",
"16:21:23","1287","59","759","BID","","3024790","JSE",
"16:21:23","1287","120","1,544","BID","","3024780","JSE",
"16:21:23","1287","245","3,153","BID","","3024770","JSE",
"16:21:23","1287","465","5,985","BID","","3024760","JSE",
"16:21:23","1287","34","438","BID","","3024750","JSE",
"16:21:11","1286","10","129","BID","","3022570","JSE",
"16:19:47","1286","1,713","22,029","BID","","3008870","JSE",
"16:19:47","1286","500","6,430","BID","","3008860","JSE",
"16:19:47","1285","3,105","39,899","BID","","3008820","JSE",
"16:19:47","1285","276","3,547","BID","","3008810","JSE",
"16:19:47","1285","564","7,247","ASK","","3008800","JSE",
"16:19:04","1285","2,243","28,823","ASK","","2999830","JSE",
"16:19:03","1286","249","3,202","ASK","","2999370","JSE",
"16:19:03","1286","100","1,286","ASK","","2999360","JSE",
"16:19:03","1286","2,218","28,523","ASK","","2999350","JSE",
"16:18:30","1287","2,235","28,764","ASK","","2987180","JSE",
"16:18:30","1287","8,402","108,134","ASK","","2987170","JSE",
"16:18:30","1287","2,600","33,462","ASK","","2987160","JSE",
"16:18:30","1287","999","12,857","ASK","","2987150","JSE",
"16:18:28","1287","1,957","25,187","ASK","","2984340","JSE",
"16:18:26","1286","2,638","33,925","BID","","2983700","JSE",
"16:18:26","1286","2,217","28,511","BID","","2983690","JSE",
"16:17:14","1285","2,106","27,062","ASK","","2962440","JSE",
"16:17:14","1285","85","1,092","ASK","","2962430","JSE",
"16:17:14","1285","2,814","36,160","ASK","","2962420","JSE",
"16:17:14","1285","1,142","14,675","BID","","2962410","JSE",
"16:17:14","1285","2,434","31,277","BID","","2962400","JSE",
"16:16:49","1284","951","12,211","ASK","","2956370","JSE",
"16:16:18","1284","1,460","18,746","BID","","2945590","JSE",
"16:16:18","1284","2,000","25,680","BID","","2945580","JSE",
"16:16:18","1283","6","77","ASK","","2945520","JSE",
"16:16:18","1283.5","1,048","13,451","-","XT","2945490","JSE",
"16:16:15","1283","5,655","72,554","BID","","2944900","JSE",
"16:16:15","1283","2,250","28,868","BID","","2944890","JSE",
"16:16:15","1283","224","2,874","BID","","2944880","JSE",
"16:11:10","1284","2,012","25,834","BID","","2902090","JSE",
"16:10:50","1283","1,475,645","18,932,525","-","BT","1802","JSE",
"16:10:23","1283","967","12,407","-","XT","2897240","JSE",
"16:09:16","1285","2,000,000","25,700,000","-","BT","1762","JSE",
"16:09:07","1283","675","8,660","BID","","2888060","JSE",
"16:09:07","1283","1,887","24,210","BID","","2888050","JSE",
"16:09:07","1283","1,252","16,063","BID","","2888040","JSE",
"16:09:07","1283","8,370","107,387","BID","","2888030","JSE",
"16:07:41","1283","1,948","24,993","ASK","","2872210","JSE",
"16:07:41","1283","964","12,368","ASK","","2872200","JSE",
"16:06:23","1284","958","12,301","-","XT","2858830","JSE",
"16:06:03","1284","8,656","111,143","ASK","","2854450","JSE",
"16:06:03","1284","1,849","23,741","ASK","","2854440","JSE",
"16:05:37","1286","110","1,415","BID","","2848330","JSE",
"16:05:37","1286","10,371","133,371","BID","","2848320","JSE",
"16:03:33","1285","896","11,514","-","XT","2826630","JSE",
"16:02:56","1285","1","13","ASK","","2823040","JSE",
"16:02:56","1285","749","9,625","ASK","","2823030","JSE",
"16:02:38","1284","2,793","35,862","BID","","2820630","JSE",
"16:02:23","1283","948","12,163","-","XT","2817760","JSE",
"16:02:12","1283","5,062","64,945","BID","","2814580","JSE",
"16:02:12","1283","372","4,773","BID","","2814570","JSE",
"16:02:12","1283","1,802","23,120","BID","","2814560","JSE",
"16:02:12","1283","165","2,117","BID","","2814550","JSE",
"16:02:12","1283","1,800","23,094","BID","","2814540","JSE",
"16:02:12","1283","98","1,257","BID","","2814530","JSE",
"16:02:12","1283","2,504","32,126","BID","","2814440","JSE",
"15:59:48","1282","954","12,230","-","XT","2791830","JSE",
"15:58:59","1281","1,464","18,754","ASK","","2785100","JSE",
"15:58:59","1281","2,045","26,196","ASK","","2785090","JSE",
"15:58:59","1281","1,491","19,100","ASK","","2785080","JSE",
"15:58:23","1282","932","11,948","-","XT","2779560","JSE",
"15:58:08","1282","1,048","13,435","-","XT","2777220","JSE",
"15:57:58","1283","4","51","BID","","2775830","JSE",
"15:57:58","1283","7","90","BID","","2775820","JSE",
"15:57:58","1283","14","180","BID","","2775810","JSE",
"15:57:58","1283","30","385","BID","","2775800","JSE",
"15:57:57","1282","60","769","ASK","","2775720","JSE",
"15:57:56","1282","7,400","94,868","ASK","","2775580","JSE",
"15:57:56","1282","1","13","BID","","2775570","JSE",
"15:57:56","1282","802","10,282","BID","","2775560","JSE",
"15:57:56","1282","122","1,564","BID","","2775550","JSE",
"15:57:56","1282","249","3,192","BID","","2775540","JSE",
"15:56:49","1281","1,166","14,936","BID","","2761220","JSE",
"15:56:40","1280","2,947","37,722","BID","","2757130","JSE",
"15:56:40","1280","33","422","ASK","","2757120","JSE",
"15:56:39","1280","45","576","ASK","","2756680","JSE",
"15:56:36","1280","163","2,086","ASK","","2755790","JSE",
"15:56:34","1280","392","5,018","ASK","","2755470","JSE",
"15:56:33","1280","794","10,163","ASK","","2755190","JSE",
"15:56:32","1280","1,103","14,118","ASK","","2755020","JSE",
"15:56:32","1280","1,923","24,614","ASK","","2755010","JSE",
"15:56:31","1280","290","3,712","ASK","","2754660","JSE",
"15:56:31","1280","283","3,622","ASK","","2754650","JSE",
"15:56:31","1280","2,530","32,384","ASK","","2754640","JSE",
"15:56:28","1281.5","1,048","13,430","-","XT","2754100","JSE",
"15:54:58","1283","5,650","72,490","BID","","2735120","JSE",
"15:54:58","1283","1,323","16,974","BID","","2735110","JSE",
"15:54:58","1283","319","4,093","BID","","2735100","JSE",
"15:54:58","1283","2,737","35,116","BID","","2735090","JSE",
"15:54:58","1283","3,955","50,743","BID","","2735080","JSE",
"15:54:58","1283","442","5,671","BID","","2735040","JSE",
"15:54:58","1283","2,462","31,587","BID","","2735030","JSE",
"15:54:58","1283","931","11,945","BID","","2735020","JSE",
"15:54:58","1283","869","11,149","BID","","2734920","JSE",
"15:54:58","1283","3,694","47,394","BID","","2734880","JSE",
"15:54:58","1283","3,700","47,471","BID","","2734870","JSE",
"15:54:58","1283","4,661","59,801","BID","","2734860","JSE",
"15:54:58","1283","7,620","97,765","BID","","2734850","JSE",
"15:54:57","1283","5,530","70,950","BID","","2734840","JSE",
"15:54:57","1283","7,620","97,765","BID","","2734830","JSE",
"15:54:57","1282","1,740","22,307","ASK","","2734770","JSE",
"15:54:57","1282","838","10,743","ASK","","2734760","JSE",
"15:54:23","1283","913","11,714","-","XT","2727700","JSE",
"15:54:22","1284","27","347","BID","","2727200","JSE",
"15:53:22","1284","1,150","14,766","BID","","2712510","JSE",
"15:52:55","1283","2,412","30,946","BID","","2709010","JSE",
"15:52:55","1283","104","1,334","BID","","2709000","JSE",
"15:52:06","1282","103","1,320","ASK","","2698450","JSE",
"15:52:02","1283","1,940","24,890","BID","","2697210","JSE",
"15:52:02","1283","1,767","22,671","BID","","2697200","JSE",
"15:52:02","1283","506","6,492","BID","","2697190","JSE",
"15:52:02","1283","4,545","58,312","BID","","2697170","JSE",
"15:52:02","1283","2,052","26,327","ASK","","2696760","JSE",
"15:52:02","1283","276","3,541","ASK","","2696750","JSE",
"15:51:51","1284","1,248","16,024","BID","","2694540","JSE",
"15:51:13","1284","2,900","37,236","BID","","2685740","JSE",
"15:51:12","1284","6,662","85,540","BID","","2685620","JSE",
"15:51:12","1284","2,595","33,320","ASK","","2685610","JSE",
"15:51:11","1284","2,728","35,028","ASK","","2685510","JSE",
"15:50:40","1285","1,027","13,197","ASK","","2678170","JSE",
"15:50:40","1285","243","3,123","ASK","","2678160","JSE",
"15:50:40","1285","647","8,314","ASK","","2678040","JSE",
"15:50:37","1285","897","11,526","ASK","","2677420","JSE",
"15:50:37","1285","961","12,349","ASK","","2677410","JSE",
"15:50:35","1285","952","12,233","ASK","","2676870","JSE",
"15:50:35","1285","832","10,691","ASK","","2676860","JSE",
"15:50:32","1285","588","7,556","ASK","","2676230","JSE",
"15:50:32","1285","1,328","17,065","ASK","","2676220","JSE",
"15:50:31","1285","762","9,792","ASK","","2675890","JSE",
"15:50:31","1285","905","11,629","ASK","","2675880","JSE",
"15:50:31","1285","646","8,301","ASK","","2675870","JSE",
"15:50:26","1285","872","11,205","ASK","","2674500","JSE",
"15:50:26","1285","1,219","15,664","ASK","","2674490","JSE",
"15:50:25","1285","1,522","19,558","ASK","","2674230","JSE",
"15:50:25","1285","626","8,044","ASK","","2674220","JSE",
"15:50:24","1286","2,778","35,725","ASK","","2673990","JSE",
"15:50:24","1286","4,880","62,757","ASK","","2673980","JSE",
"15:50:23","1286.5","892","11,476","-","XT","2673380","JSE",
"15:49:48","1286.5","810","10,421","-","XT","2667730","JSE",
"15:48:12","1287","1,842","23,707","BID","","2650000","JSE",
"15:48:12","1287","317","4,080","BID","","2649990","JSE",
"15:48:12","1287","4,453","57,310","BID","","2649980","JSE",
"15:48:12","1287","5,000","64,350","ASK","","2649880","JSE",
"15:48:12","1287","5,000","64,350","ASK","","2649870","JSE",
"15:48:12","1287","5,000","64,350","ASK","","2649850","JSE",
"15:48:12","1287","9,563","123,076","ASK","","2649840","JSE",
"15:48:12","1287","1,011","13,012","ASK","","2649830","JSE",
"15:48:12","1287","5,000","64,350","ASK","","2649820","JSE",
"15:48:09","1288","2,800","36,064","ASK","","2648980","JSE",
"15:48:09","1289","755","9,732","BID","","2648970","JSE",
"15:48:09","1289","3,000","38,670","BID","","2648960","JSE",
"15:48:08","1287","1,959","25,212","ASK","","2648270","JSE",
"15:48:08","1287","3,041","39,138","BID","","2648260","JSE",
"15:48:08","1287","26","335","BID","","2648210","JSE",
"15:48:08","1287","3,084","39,691","BID","","2648200","JSE",
"15:48:08","1287","1,890","24,324","BID","","2648190","JSE",
"15:48:08","1287","5,000","64,350","BID","","2648140","JSE",
"15:48:07","1287","1,765","22,716","BID","","2647920","JSE",
"15:48:07","1287","3,235","41,634","BID","","2647910","JSE",
"15:48:07","1287","3,933","50,618","BID","","2647900","JSE",
"15:48:07","1287","1,067","13,732","BID","","2647890","JSE",
"15:48:07","1287","833","10,721","BID","","2647880","JSE",
"15:48:07","1287","795","10,232","BID","","2647820","JSE",
"15:48:07","1287","3,000","38,610","BID","","2647810","JSE",
"15:48:07","1287","1,205","15,508","BID","","2647800","JSE",
"15:48:07","1287","2,516","32,381","BID","","2647790","JSE",
"15:48:07","1287","1,142","14,698","BID","","2647780","JSE",
"15:48:07","1286","1,342","17,258","BID","","2647770","JSE",
"15:48:06","1286","1,833","23,572","BID","","2647650","JSE",
"15:48:06","1286","2,464","31,687","BID","","2647640","JSE",
"15:48:06","1286","703","9,041","BID","","2647630","JSE",
"15:48:06","1286","4,534","58,307","BID","","2647570","JSE",
"15:48:06","1286","466","5,993","BID","","2647560","JSE",
