Date,Open,High,Low,Close,Volume,Value,MktVWAP,Transactions,Adj. Factor
"05-May-2023","154000","160096","154000","159499","363k","576.13m","158.74333k","6,030","1",
"04-May-2023","157510","161269","154009","155287","383k","601.75m","156.89564k","7,452","1",
"03-May-2023","157448","159700","156240","157471","331k","519.9m","157.28507k","5,830","1",
"02-May-2023","161000","161491","157397","158571","337k","534.62m","158.7678k","7,061","1",
"01-May-2023","0","0","0","159287","0","0","0","0","1",
"28-Apr-2023","164052","165000","158294","159287","560k","896.87m","160.0377k","9,181","1",
"27-Apr-2023","0","0","0","162000","0","0","0","0","1",
"26-Apr-2023","158832","162496","156883","162000","319k","511.56m","160.23007k","6,569","1",
"25-Apr-2023","161150","162200","158936","158936","344k","551.74m","160.19848k","6,275","1",
"24-Apr-2023","164100","166148","160274","161229","367k","594.79m","161.88901k","7,619","1",
"21-Apr-2023","163300","165143","161700","163500","305k","499.06m","163.57906k","6,388","1",
"20-Apr-2023","163311","165500","161951","163563","479k","782.86m","163.60454k","7,905","1",
"19-Apr-2023","167000","167000","161720","162858","562k","916.24m","163.03831k","9,856","1",
"18-Apr-2023","174600","174664","160995","167000","875k","1.45b","166.15091k","15,796","1",
"17-Apr-2023","177002","178631","173201","174899","208k","363.89m","174.86802k","3,432","1",
"14-Apr-2023","178950","179664","176180","178000","159k","281.85m","177.80788k","3,199","1",
"13-Apr-2023","178539","180291","176825","177812","285k","507.79m","177.87749k","5,580","1",
"12-Apr-2023","179999","181654","175793","180320","230k","415.18m","180.15937k","4,775","1",
"11-Apr-2023","175500","179825","175476","176471","265k","470.74m","177.86929k","5,929","1",
"10-Apr-2023","0","0","0","175477","0","0","0","0","1",
"07-Apr-2023","0","0","0","175477","0","0","0","0","1",
"06-Apr-2023","173500","177267","172397","175477","143k","250.41m","175.41365k","3,375","1",
"05-Apr-2023","176900","176902","172966","173571","176k","306.83m","174.504k","2,166","1",
"04-Apr-2023","172649","178958","171000","177223","289k","511.41m","176.96517k","4,577","1",
"03-Apr-2023","167520","174155","167520","172671","185k","318.85m","172.52844k","3,122","1",
"31-Mar-2023","172000","172000","167929","168769","222k","374.87m","168.89728k","2,535","1",
"30-Mar-2023","169000","172847","169000","170904","141k","239.95m","170.56398k","2,308","1",
"29-Mar-2023","168885","173188","168468","170861","251k","429.2m","171.19938k","4,602","1",
"28-Mar-2023","165001","170629","164515","168924","310k","524.97m","169.18203k","6,042","1",
"27-Mar-2023","161585","166437","161584","165092","151k","248.38m","164.69336k","2,724","1",
"24-Mar-2023","163332","163942","158876","161581","373k","602.76m","161.18259k","4,296","1",
"23-Mar-2023","155240","163187","155066","163187","600k","969.17m","161.49562k","7,913","1",
"22-Mar-2023","160355","164998","155016","155236","462k","726.47m","157.29447k","7,374","1",
"21-Mar-2023","0","0","0","159174","0","0","0","0","1",
"20-Mar-2023","159000","160744","156268","159174","179k","284.2m","158.73155k","3,172","1",
"17-Mar-2023","162000","164489","159995","159995","427k","685.55m","160.63498k","3,808","1",
"16-Mar-2023","158387","160893","157144","159459","854k","1.36b","159.60911k","5,592","1",
"15-Mar-2023","163270","165266","155628","158276","445k","703.66m","158.38446k","5,537","1",
"14-Mar-2023","166000","166116","160759","163275","261k","426.08m","163.53567k","4,569","1",
"13-Mar-2023","169700","172177","163565","165217","332k","550.26m","165.91342k","6,058","1",
"10-Mar-2023","175000","175000","168000","168873","230k","390.66m","169.73466k","5,088","1",
"09-Mar-2023","172500","176290","170661","175109","465k","807.14m","173.63585k","8,146","1",
"08-Mar-2023","178881","178881","174050","175974","338k","593.79m","175.8606k","4,525","1",
"07-Mar-2023","178449","181706","177214","179024","442k","794.93m","179.87513k","5,421","1",
"06-Mar-2023","173250","177435","172511","177099","238k","419.36m","176.55883k","4,103","1",
"03-Mar-2023","173000","178643","173000","173251","181k","314.92m","174.14922k","3,252","1",
"02-Mar-2023","176578","178522","173500","174150","183k","320.9m","175.38845k","3,803","1",
"01-Mar-2023","177000","178920","175343","176223","197k","347.87m","176.94976k","2,889","1",
"28-Feb-2023","174467","177259","172001","175451","307k","537.89m","175.41885k","3,138","1",
"27-Feb-2023","175001","175298","172176","173750","271k","471.78m","174.00061k","4,816","1",
"24-Feb-2023","178600","180741","174558","175862","239k","422.04m","176.66392k","4,418","1",
"23-Feb-2023","177000","181902","177000","180000","260k","469.18m","180.11465k","4,519","1",
"22-Feb-2023","179491","182196","177655","179380","207k","371.48m","179.62127k","3,170","1",
"21-Feb-2023","179200","183758","179194","179492","210k","379.51m","180.82572k","4,419","1",
"20-Feb-2023","175000","180456","175000","179291","128k","229.32m","179.0341k","2,591","1",
"17-Feb-2023","175000","182467","175000","179187","196k","351.69m","179.79274k","3,593","1",
"16-Feb-2023","175101","180000","175101","177535","176k","313.21m","178.18255k","3,184","1",
"15-Feb-2023","179733","181483","177607","178932","198k","355.44m","179.32383k","2,895","1",
"14-Feb-2023","177413","180700","175529","178350","194k","345.28m","178.42404k","3,081","1",
"13-Feb-2023","175000","177493","174212","177165","179k","315.34m","176.35841k","2,411","1",
"10-Feb-2023","175541","179617","174001","174226","255k","448.16m","175.27244k","3,661","1",
"09-Feb-2023","179200","180393","176614","177935","135k","241.09m","178.38419k","3,218","1",
"08-Feb-2023","180862","180862","175681","177485","141k","250.27m","177.28441k","2,485","1",
"07-Feb-2023","184633","184633","175912","177708","283k","506m","178.55139k","4,536","1",
"06-Feb-2023","182854","182854","179800","181731","252k","457.34m","181.36823k","3,373","1",
"03-Feb-2023","182800","184013","180036","182854","250k","456.49m","182.8645k","4,224","1",
"02-Feb-2023","183000","183380","180018","182115","238k","433.25m","182.13852k","5,418","1",
"01-Feb-2023","180364","183986","179062","181919","224k","408.22m","181.83698k","3,892","1",
"31-Jan-2023","181000","183211","179002","179175","315k","567.79m","180.14965k","4,553","1",
"30-Jan-2023","181000","183050","179447","181336","486k","879.25m","181.11235k","4,718","1",
"27-Jan-2023","182000","185430","181000","181617","289k","528.09m","182.6741k","5,319","1",
"26-Jan-2023","184357","184753","179817","181500","423k","768.74m","181.6624k","5,848","1",
"25-Jan-2023","185210","186305","182998","184357","158k","290.72m","184.42822k","2,608","1",
"24-Jan-2023","186001","189095","184249","185200","229k","424.28m","185.15k","3,950","1",
"23-Jan-2023","186000","189854","185343","188864","131k","246.26m","188.53836k","3,198","1",
"20-Jan-2023","185023","187598","183845","185139","162k","299.13m","185.19074k","3,300","1",
"19-Jan-2023","188707","190384","184501","187455","227k","424.35m","187.29401k","4,902","1",
"18-Jan-2023","192000","192875","188222","188500","237k","448.54m","189.21443k","3,660","1",
"17-Jan-2023","193931","194614","188802","190375","192k","365.63m","190.63085k","3,221","1",
"16-Jan-2023","193100","196999","192318","193932","108k","211.16m","194.80094k","2,609","1",
"13-Jan-2023","195762","195988","192258","194613","152k","296.02m","194.53032k","3,367","1",
"12-Jan-2023","189000","195756","189000","193088","211k","407.59m","193.53468k","5,065","1",
"11-Jan-2023","189532","191847","186547","190138","179k","338.68m","189.69865k","3,079","1",
"10-Jan-2023","190000","190343","185450","189593","299k","562.79m","188.31148k","3,745","1",
"09-Jan-2023","191000","192678","187701","191719","172k","327.99m","191.09905k","4,666","1",
"06-Jan-2023","190115","190499","184319","187292","137k","255.31m","186.88357k","2,647","1",
"05-Jan-2023","191000","191000","185378","186667","149k","278.24m","187.23656k","2,713","1",
"04-Jan-2023","186000","191018","186000","189579","130k","246.28m","189.35641k","2,511","1",
"03-Jan-2023","184000","188780","183000","187868","135k","253.85m","187.56039k","2,511","1",
"02-Jan-2023","0","0","0","185857","0","0","0","0","1",
"30-Dec-2022","185597","191132","184479","185857","78k","145.12m","185.66843k","887","1",
"29-Dec-2022","188537","188621","184846","186967","107k","199.13m","186.44262k","2,309","1",
"28-Dec-2022","188500","191499","186701","189257","139k","263.36m","189.39138k","2,281","1",
"27-Dec-2022","0","0","0","189921","0","0","0","0","1",
"26-Dec-2022","0","0","0","189921","0","0","0","0","1",
"23-Dec-2022","187001","190981","186771","189921","36k","67.98m","189.21766k","965","1",
"22-Dec-2022","189950","191415","187000","188516","113k","212.65m","188.61012k","1,857","1",
"21-Dec-2022","190931","190931","186568","189935","74k","141.21m","189.64623k","1,629","1",
"20-Dec-2022","186625","190169","185793","188208","105k","197.04m","188.23543k","1,959","1",
"19-Dec-2022","182000","188912","181224","188134","227k","421.79m","186.19881k","4,514","1",
"16-Dec-2022","0","0","0","182000","0","0","0","0","1",
"15-Dec-2022","185075","187930","179525","182000","1m","2.08b","180.99694k","5,559","1",
"14-Dec-2022","187900","190709","184901","187788","207k","388.18m","187.61162k","4,510","1",
"13-Dec-2022","185845","190409","184001","188271","225k","420.45m","186.79507k","3,938","1",
"12-Dec-2022","189001","190364","185855","187185","171k","321.47m","187.69793k","3,177","1",
"09-Dec-2022","191549","191909","188144","190000","194k","369.59m","190.49681k","3,637","1",
"08-Dec-2022","188000","193267","188000","189123","215k","407.09m","189.73652k","4,651","1",
"07-Dec-2022","187000","189999","187000","189600","276k","522.72m","189.18398k","4,884","1",
"06-Dec-2022","190000","191652","188456","188940","199k","375.86m","189.32608k","5,630","1",
"05-Dec-2022","190001","194940","189164","189348","366k","700.81m","191.36205k","5,641","1",
"02-Dec-2022","188593","192407","179314","188581","718k","1.35b","188.11489k","13,445","1",
"01-Dec-2022","202400","203915","183234","183631","692k","1.3b","188.61439k","10,798","1",
"30-Nov-2022","200349","204398","197000","202430","603k","1.22b","201.96729k","5,472","1",
"29-Nov-2022","202000","204300","197532","198250","231k","458.97m","198.69922k","5,217","1",
"28-Nov-2022","201000","202580","199095","201194","158k","316.75m","201.05475k","3,084","1",
"25-Nov-2022","200001","201611","196517","200582","123k","246.14m","200.00534k","2,869","1",
"24-Nov-2022","199055","204490","199055","201579","154k","311.7m","202.02012k","2,202","1",
"23-Nov-2022","200499","203605","199520","200922","221k","444.05m","201.02958k","3,700","1",
"22-Nov-2022","197001","204063","197001","201807","201k","406.3m","202.04356k","3,863","1",
"21-Nov-2022","201999","201999","197426","199212","174k","346.87m","198.85845k","5,419","1",
"18-Nov-2022","202000","202000","197028","199791","256k","510.98m","199.6211k","5,969","1",
"17-Nov-2022","202500","204738","196520","197348","247k","490.14m","198.84102k","3,573","1",
"16-Nov-2022","198999","202553","196362","201005","313k","627.45m","200.76965k","4,849","1",
"15-Nov-2022","201000","202460","196307","197453","229k","453.04m","198.19051k","5,075","1",
"14-Nov-2022","198800","202646","195500","200565","284k","568.51m","200.46469k","6,676","1",
"11-Nov-2022","197000","199663","192679","198804","343k","680.56m","198.60794k","6,647","1",
"10-Nov-2022","189001","197931","188044","196722","170k","330.02m","194.44211k","3,535","1",
"09-Nov-2022","190100","194855","188050","191441","259k","495.96m","191.16571k","4,723","1",
"08-Nov-2022","194058","195468","192664","194030","110k","213.06m","193.82428k","1,969","1",
"07-Nov-2022","193777","196869","191235","192648","209k","403.08m","193.07892k","4,954","1",
"04-Nov-2022","193000","193900","189650","192785","157k","301.93m","192.12979k","2,980","1",
"03-Nov-2022","189524","195500","188461","190196","292k","555.88m","190.09487k","4,945","1",
"02-Nov-2022","191000","195811","191000","193999","191k","370.6m","194.16203k","4,098","1",
"01-Nov-2022","188001","196000","188001","190655","281k","541.01m","192.26483k","5,482","1",
"31-Oct-2022","191699","191700","187693","190057","144k","274.36m","190.41945k","2,442","1",
"28-Oct-2022","189725","191500","187299","190999","220k","417.98m","190.16313k","2,805","1",
"27-Oct-2022","190099","191801","184399","189725","230k","435.83m","189.8298k","4,855","1",
"26-Oct-2022","185395","192989","185358","191643","276k","526.18m","190.96961k","5,279","1",
"25-Oct-2022","180804","186416","180804","185395","228k","418.81m","183.84566k","3,882","1",
"24-Oct-2022","180000","183652","179001","180917","201k","363.48m","180.90836k","3,097","1",
"21-Oct-2022","183000","183000","179523","181178","153k","277.25m","181.24119k","3,603","1",
"20-Oct-2022","183522","185330","179790","182868","323k","589.26m","182.01207k","3,683","1",
"19-Oct-2022","179705","184833","179705","184565","199k","365.29m","183.88227k","2,910","1",
"18-Oct-2022","186499","186499","181199","182948","206k","379.2m","183.75832k","3,519","1",
"17-Oct-2022","180036","184317","178340","184061","288k","524.17m","182.11851k","3,962","1",
"14-Oct-2022","184101","186574","178811","180037","230k","417.14m","181.17009k","4,260","1",
"13-Oct-2022","184000","184999","177605","181987","375k","684.96m","182.58754k","5,428","1",
"12-Oct-2022","181439","187000","181000","182246","351k","643.4m","183.39593k","6,190","1",
"11-Oct-2022","177500","181438","175867","180387","407k","733.83m","180.25873k","5,483","1",
"10-Oct-2022","175274","179999","172656","177024","377k","666.33m","176.97065k","5,465","1",
"07-Oct-2022","174000","178409","174000","176800","445k","784.82m","176.50782k","9,256","1",
"06-Oct-2022","171000","176962","170088","175000","538k","939.19m","174.60909k","9,810","1",
"05-Oct-2022","164510","172062","163862","170548","737k","1.25b","169.7022k","12,359","1",
"04-Oct-2022","158000","164287","156017","163800","574k","925.52m","161.49431k","9,400","1",
"03-Oct-2022","155996","158925","152500","155372","813k","1.26b","154.81683k","7,334","1",
"30-Sep-2022","162200","163733","155300","155300","494k","782.48m","158.2467k","6,941","1",
"29-Sep-2022","180000","180000","161250","161514","1m","1.81b","165.11702k","14,821","1",
"28-Sep-2022","171311","181124","166892","180000","948k","1.67b","176.45712k","13,962","1",
"27-Sep-2022","166900","171517","162633","170977","528k","892.89m","169.2206k","9,446","1",
"26-Sep-2022","163000","163925","159658","163925","386k","625.76m","162.20874k","4,818","1",
"23-Sep-2022","165000","166563","161148","163031","554k","907.17m","163.73519k","9,062","1",
"22-Sep-2022","171000","172617","163555","164906","578k","962.05m","166.39386k","7,941","1",
"21-Sep-2022","171936","174811","169952","170000","380k","647.33m","170.56392k","5,373","1",
"20-Sep-2022","174500","175655","172270","172800","217k","377.83m","173.96354k","3,786","1",
"19-Sep-2022","174417","178417","170561","172240","277k","478.85m","172.96422k","4,894","1",
"16-Sep-2022","176900","177853","174339","174417","612k","1.07b","174.93592k","4,648","1",
"15-Sep-2022","179177","181395","176000","177000","848k","1.52b","179.30616k","4,804","1",
"14-Sep-2022","182877","183372","179000","179177","357k","645.19m","180.58404k","5,101","1",
"13-Sep-2022","190000","192085.5","182538","183131","440k","814.68m","185.17847k","6,856","1",
"12-Sep-2022","190101","194555","190101","191333","182k","349.08m","191.95083k","4,016","1",
"09-Sep-2022","193500","195252","189869","190432","392k","750.36m","191.34485k","7,243","1",
"08-Sep-2022","200000","203726","190000","190000","1m","2.25b","193.22426k","19,318","1",
"07-Sep-2022","215800","215800","208495","209737","245k","514.32m","210.05468k","3,786","1",
"06-Sep-2022","215000","215781","213272","214196","171k","367.41m","214.58561k","2,117","1",
"05-Sep-2022","214000","215015","208001","212628","203k","433.63m","213.0527k","2,887","1",
"02-Sep-2022","203260","209869","201020","209349","176k","364.18m","207.48605k","4,191","1",
"01-Sep-2022","206449","210160","200272","203256","256k","520.04m","203.29958k","5,641","1",
"31-Aug-2022","212222","214631","204355","204355","422k","869.48m","205.93937k","5,506","1",
"30-Aug-2022","211678","214441","210451","212099","177k","375.9m","212.68362k","3,454","1",
"29-Aug-2022","207001","213378","207001","211678","149k","314.97m","211.0768k","2,961","1",
"26-Aug-2022","211194","214004","207701","212056","136k","288.1m","212.36233k","2,447","1",
"25-Aug-2022","206001","210865","206001","209006","99k","206.05m","209.11974k","2,212","1",
"24-Aug-2022","209580","210114","207307","209000","102k","213.56m","208.93688k","1,240","1",
"23-Aug-2022","212699","212700","207367","209572","136k","284.21m","209.59318k","1,514","1",
"22-Aug-2022","207968","210286","205355","208350","172k","358.81m","208.1646k","2,566","1",
"19-Aug-2022","214520","215315","210019","210500","143k","301.54m","211.36624k","2,319","1",
"18-Aug-2022","216499","216499","210008","214520","94k","201.79m","214.64339k","1,556","1",
"17-Aug-2022","214999","217299","212403","214404","93k","198.8m","214.57759k","1,780","1",
"16-Aug-2022","212501","217203","211690","215052","105k","225.56m","215.28466k","2,912","1",
"15-Aug-2022","211183","216393","210250","214904","175k","375.46m","214.60911k","2,754","1",
"12-Aug-2022","209472","215276","209472","212568","138k","294.14m","212.94643k","2,432","1",
"11-Aug-2022","210000","212465","207169","210594","170k","358.47m","210.87592k","2,636","1",
"10-Aug-2022","203724","210000","203342","209689","226k","469.87m","208.26418k","3,390","1",
"09-Aug-2022","0","0","0","206466","0","0","0","0","1",
"08-Aug-2022","204495","208897","204495","206466","97k","201.09m","206.53577k","1,980","1",
"05-Aug-2022","205499","208209","205015","206731","122k","251.92m","206.78368k","2,398","1",
"04-Aug-2022","200000","207423","200000","202912","169k","344.48m","204.38016k","4,661","1",
"03-Aug-2022","199494","203218","198016","202044","171k","344.15m","201.70837k","2,941","1",
"02-Aug-2022","200988","202191","196165","198183","192k","380.99m","198.33294k","3,222","1",
"01-Aug-2022","203326","203326","197674","199934","229k","457.52m","199.76847k","2,388","1",
"29-Jul-2022","201501","205998","196727","199203","258k","515.89m","199.75518k","2,188","1",
"28-Jul-2022","201500","205857","201500","203697","148k","301.1m","204.06752k","1,872","1",
"27-Jul-2022","201871","204358","200806","202703","268k","543.48m","202.65829k","3,109","1",
"26-Jul-2022","202500","204757","201133","202911","98k","199.59m","202.93076k","1,491","1",
"25-Jul-2022","205200","205367","202209","202209","197k","399.02m","202.69951k","1,425","1",
"22-Jul-2022","207999","211199","205273","205728","174k","359.97m","207.15383k","2,623","1",
"21-Jul-2022","204999","209904","199485","207099","257k","529.3m","206.27815k","2,829","1",
"20-Jul-2022","199750","204844","199750","202299","181k","364.77m","202.058k","3,515","1",
"19-Jul-2022","201097","203498","198206","202368","124k","250.57m","201.89653k","1,870","1",
"18-Jul-2022","199000","203140","198100","199749","159k","318.15m","199.97535k","2,406","1",
"15-Jul-2022","192273","199194","192273","197224","145k","284.61m","196.48623k","2,789","1",
"14-Jul-2022","196000","199268","192080","194119","175k","341.88m","195.21949k","2,529","1",
"13-Jul-2022","199000","199000","193598","195853","187k","366.91m","196.03488k","3,228","1",
"12-Jul-2022","197100","199271","194608","198000","171k","336.45m","197.27714k","2,534","1",
"11-Jul-2022","199108","200908","196004","197100","126k","248.46m","197.45619k","2,048","1",
"08-Jul-2022","197118","204818","197118","199108","294k","587.41m","200.04744k","4,123","1",
"07-Jul-2022","200546","203507","197185","200791","229k","458.49m","200.55771k","2,827","1",
"06-Jul-2022","195183","199999","192501","196042","282k","552.87m","196.00363k","4,249","1",
"05-Jul-2022","200004","200500","195002","195531","326k","643.58m","197.70588k","4,370","1",
"04-Jul-2022","197000","203286","197000","201081","305k","613.96m","201.11203k","5,125","1",
"01-Jul-2022","198501","202552","196002","197000","367k","730.58m","198.84856k","6,459","1",
"30-Jun-2022","205700","205700","196863","198213","504k","1b","199.15236k","6,983","1",
"29-Jun-2022","204644","206450","201082","202864","349k","707.04m","202.72413k","5,049","1",
"28-Jun-2022","207939","211298","204353","205800","282k","581.29m","206.12076k","3,877","1",
"27-Jun-2022","210000","212496","205271","207993","240k","499.06m","208.14802k","4,435","1",
"24-Jun-2022","209255","211213","207235","210239","193k","405.36m","209.67228k","2,947","1",
"23-Jun-2022","208584","209994","205801","208726","134k","278.77m","208.41606k","2,418","1",
"22-Jun-2022","206168","209699","204937","208584","251k","521.03m","207.47042k","4,956","1",
"21-Jun-2022","213307","216800","210505","211350","146k","311.8m","212.91253k","2,851","1",
"20-Jun-2022","214000","217025","207501","213306","280k","600.47m","214.37939k","4,180","1",
"17-Jun-2022","203000","210360","203000","207500","483k","1b","207.58572k","3,713","1",
"16-Jun-2022","0","0","0","210000","0","0","0","0","1",
"15-Jun-2022","203000","210785","201170","210000","740k","1.53b","206.38895k","3,549","1",
"14-Jun-2022","206126","208741","202327","205090","312k","638.75m","204.56048k","5,059","1",
"13-Jun-2022","205001","205759","199292","204521","261k","532.3m","203.67901k","3,920","1",
"10-Jun-2022","205035","208656","205002","206126","197k","406.2m","206.4361k","2,807","1",
"09-Jun-2022","206500","210331","206190","207470","170k","353.6m","208.09847k","2,799","1",
"08-Jun-2022","207114","209997","205035","206500","242k","501.25m","207.41862k","3,420","1",
"07-Jun-2022","211000","211891","205059","206740","415k","857.22m","206.61549k","4,762","1",
"06-Jun-2022","214721","215000","210800","214065","128k","272.35m","213.21445k","3,014","1",
